scenario,required_gpu,month_seq,month_id,year,month,workplace_revenue,contact_center_revenue,total_revenue,cogs,sga,depreciation_and_amortization,ebit,profit_tax,net_income,operating_cash_flow,investing_cash_flow,pre_financing_cash_flow,opening_cash_before_funding,closing_cash_before_funding,net_ppe,net_intangible_assets,total_assets_pre_funding,total_liabilities_pre_funding,total_equity_pre_funding,infrastructure_scenario,funding_scenario,equity_share,revolver_share,minimum_cash_balance,funding_need,equity_injection,revolver_drawdown,revolver_repayment,opening_revolver_balance,closing_revolver_balance,average_revolver_balance,monthly_revolver_interest_rate,interest_expense,ebt_after_interest,profit_tax_after_interest,net_income_after_interest,operating_cash_flow_after_interest,free_cash_flow_after_financing_costs,closing_cash_after_funding,cash,revolver_balance,paid_in_capital,retained_earnings,total_assets,total_liabilities,total_equity,balance_check
hybrid,533.950803,49,2030-10,2030,10,116091644.67,17475227.93,133566872.6,86818467.19,8502000.0,0.0,38246405.41,9561601.35,28684804.06,28684804.06,-0.0,28684804.06,390728376.18,419413180.24,539.95,0.0,419413720.19,0.0,419413720.19,hybrid,equity_only,1.0,0.0,95320467.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876927,0.0,38246405.41,9561601.35,28684804.06,28684804.06,28684804.06,767786764.31,767786764.31,0.0,348373584.0,419413711.17,767787304.26,0.0,767787295.17,9.09
hybrid,533.950803,50,2030-11,2030,11,116091644.67,17475227.93,133566872.6,86818467.19,8502000.0,0.0,38246405.41,9561601.35,28684804.06,28684804.06,-0.0,28684804.06,419413180.24,448097984.29,539.95,0.0,448098524.24,0.0,448098524.24,hybrid,equity_only,1.0,0.0,95320467.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876927,0.0,38246405.41,9561601.35,28684804.06,28684804.06,28684804.06,796471568.37,796471568.37,0.0,348373584.0,448098515.23,796472108.32,0.0,796472099.23,9.09
hybrid,533.950803,51,2030-12,2030,12,116091644.67,17475227.93,133566872.6,86818467.19,8502000.0,0.0,38246405.41,9561601.35,28684804.06,28684804.06,-0.0,28684804.06,448097984.29,476782788.35,539.95,0.0,476783328.3,0.0,476783328.3,hybrid,equity_only,1.0,0.0,95320467.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876927,0.0,38246405.41,9561601.35,28684804.06,28684804.06,28684804.06,825156372.43,825156372.43,0.0,348373584.0,476783319.29,825156912.38,0.0,825156903.29,9.09
hybrid,23.998097,1,2026-10,2026,10,0.0,0.0,0.0,31948800.0,8502000.0,0.0,-40450800.0,0.0,-40450800.0,-40450800.0,-0.0,-40450800.0,0.0,-40450800.0,0.0,0.0,-40450800.0,0.0,-40450800.0,hybrid,revolver_only,0.0,1.0,40450800.0,80901600.0,0.0,80901600.0,0.0,0.0,80901600.0,40450800.0,0.01876927,759231.79,-41210031.79,0.0,-41210031.79,-41210031.79,-41210031.79,39691568.21,39691568.21,80901600.0,0.0,-41210031.79,39691568.21,80901600.0,-41210031.79,0.0
hybrid,23.998097,2,2026-11,2026,11,0.0,0.0,0.0,31948800.0,8502000.0,0.0,-40450800.0,0.0,-40450800.0,-40450800.0,-0.0,-40450800.0,-40450800.0,-80901600.0,0.0,0.0,-80901600.0,0.0,-80901600.0,hybrid,revolver_only,0.0,1.0,40450800.0,41210031.79,0.0,41210031.79,0.0,80901600.0,122111631.79,101506615.89,0.01876927,1905204.59,-42356004.59,0.0,-42356004.59,-42356004.59,-42356004.59,38545595.41,38545595.41,122111631.79,0.0,-83566036.37,38545595.41,122111631.79,-83566036.37,0.0
hybrid,23.998097,3,2026-12,2026,12,0.0,0.0,0.0,31948800.0,8502000.0,0.0,-40450800.0,0.0,-40450800.0,-40450800.0,-0.0,-40450800.0,-80901600.0,-121352400.0,0.0,0.0,-121352400.0,0.0,-121352400.0,hybrid,revolver_only,0.0,1.0,40450800.0,42356004.59,0.0,42356004.59,0.0,122111631.79,164467636.37,143289634.08,0.01876927,2689441.13,-43140241.13,0.0,-43140241.13,-43140241.13,-43140241.13,37761358.87,37761358.87,164467636.37,0.0,-126706277.51,37761358.87,164467636.37,-126706277.51,0.0
hybrid,91.300283,4,2027-01,2027,1,0.0,0.0,0.0,41635776.0,8502000.0,0.0,-50137776.0,0.0,-50137776.0,-50137776.0,-0.0,-50137776.0,-121352400.0,-171490176.0,0.0,0.0,-171490176.0,0.0,-171490176.0,hybrid,revolver_only,0.0,1.0,50137776.0,62514193.13,0.0,62514193.13,0.0,164467636.37,226981829.51,195724732.94,0.01876927,3673609.4,-53811385.4,0.0,-53811385.4,-53811385.4,-53811385.4,46464166.6,46464166.6,226981829.51,0.0,-180517662.91,46464166.6,226981829.51,-180517662.91,0.0
hybrid,91.300283,5,2027-02,2027,2,0.0,0.0,0.0,50459136.0,8502000.0,0.0,-58961136.0,0.0,-58961136.0,-58961136.0,-0.0,-58961136.0,-171490176.0,-230451312.0,0.0,0.0,-230451312.0,0.0,-230451312.0,hybrid,revolver_only,0.0,1.0,58961136.0,71458105.4,0.0,71458105.4,0.0,226981829.51,298439934.91,262710882.21,0.01876927,4930890.2,-63892026.2,0.0,-63892026.2,-63892026.2,-63892026.2,54030245.8,54030245.8,298439934.91,0.0,-244409689.11,54030245.8,298439934.91,-244409689.11,0.0
hybrid,91.300283,6,2027-03,2027,3,0.0,0.0,0.0,50459136.0,8502000.0,0.0,-58961136.0,0.0,-58961136.0,-58961136.0,-0.0,-58961136.0,-230451312.0,-289412448.0,0.0,0.0,-289412448.0,0.0,-289412448.0,hybrid,revolver_only,0.0,1.0,58961136.0,63892026.2,0.0,63892026.2,0.0,298439934.91,362331961.11,330385948.01,0.01876927,6201101.45,-65162237.45,0.0,-65162237.45,-65162237.45,-65162237.45,52760034.55,52760034.55,362331961.11,0.0,-309571926.56,52760034.55,362331961.11,-309571926.56,0.0
hybrid,91.300283,7,2027-04,2027,4,44962503.71,20950616.29,65913120.0,52730496.0,8502000.0,0.0,4680624.0,1170156.0,3510468.0,3510468.0,-0.0,3510468.0,-289412448.0,-285901980.0,0.0,0.0,-285901980.0,0.0,-285901980.0,hybrid,revolver_only,0.0,1.0,61232496.0,4961993.45,0.0,4961993.45,0.0,362331961.11,367293954.56,364812957.83,0.01876927,6847271.13,-2166647.13,0.0,-2166647.13,-2166647.13,-2166647.13,54385224.87,54385224.87,367293954.56,0.0,-311738573.68,54385224.87,367293954.56,-311738573.68,-1170156.0
hybrid,91.300283,8,2027-05,2027,5,44962503.71,20950616.29,65913120.0,52730496.0,8502000.0,0.0,4680624.0,1170156.0,3510468.0,3510468.0,-0.0,3510468.0,-285901980.0,-282391512.0,0.0,0.0,-282391512.0,0.0,-282391512.0,hybrid,revolver_only,0.0,1.0,61232496.0,3336803.13,0.0,3336803.13,0.0,367293954.56,370630757.68,368962356.12,0.01876927,6925152.28,-2244528.28,0.0,-2244528.28,-2244528.28,-2244528.28,54307343.72,54307343.72,370630757.68,0.0,-313983101.97,54307343.72,370630757.68,-313983101.97,-2340312.0
hybrid,91.300283,9,2027-06,2027,6,45856390.47,21367129.53,67223520.0,53778816.0,8502000.0,0.0,4942704.0,1235676.0,3707028.0,3707028.0,-0.0,3707028.0,-282391512.0,-278684484.0,0.0,0.0,-278684484.0,0.0,-278684484.0,hybrid,revolver_only,0.0,1.0,62280816.0,4266444.28,0.0,4266444.28,0.0,370630757.68,374897201.97,372763979.82,0.01876927,6996505.97,-2053801.97,0.0,-2053801.97,-2053801.97,-2053801.97,55284310.03,55284310.03,374897201.97,0.0,-316036903.93,55284310.03,374897201.97,-316036903.93,-3575988.0
hybrid,91.300283,10,2027-07,2027,7,48389069.6,22547250.4,70936320.0,56749056.0,8502000.0,0.0,5685264.0,1421316.0,4263948.0,4263948.0,-0.0,4263948.0,-278684484.0,-274420536.0,0.0,0.0,-274420536.0,0.0,-274420536.0,hybrid,revolver_only,0.0,1.0,65251056.0,5702797.97,0.0,5702797.97,0.0,374897201.97,380599999.93,377748600.95,0.01876927,7090063.64,-1404799.64,0.0,-1404799.64,-1404799.64,-1404799.64,58160992.36,58160992.36,380599999.93,0.0,-317441703.57,58160992.36,380599999.93,-317441703.57,-4997304.0
hybrid,91.300283,11,2027-08,2027,8,48389069.6,22547250.4,70936320.0,56749056.0,8502000.0,0.0,5685264.0,1421316.0,4263948.0,4263948.0,-0.0,4263948.0,-274420536.0,-270156588.0,0.0,0.0,-270156588.0,0.0,-270156588.0,hybrid,revolver_only,0.0,1.0,65251056.0,2826115.64,0.0,2826115.64,0.0,380599999.93,383426115.57,382013057.75,0.01876927,7170104.36,-1484840.36,0.0,-1484840.36,-1484840.36,-1484840.36,58080951.64,58080951.64,383426115.57,0.0,-318926543.93,58080951.64,383426115.57,-318926543.93,-6418620.0
hybrid,91.300283,12,2027-09,2027,9,50325824.23,23449695.77,73775520.0,59020416.0,8502000.0,0.0,6253104.0,1563276.0,4689828.0,4689828.0,-0.0,4689828.0,-270156588.0,-265466760.0,0.0,0.0,-265466760.0,0.0,-265466760.0,hybrid,revolver_only,0.0,1.0,67522416.0,4751636.36,0.0,4751636.36,0.0,383426115.57,388177751.93,385801933.75,0.01876927,7241218.78,-988114.78,0.0,-988114.78,-988114.78,-988114.78,60281197.22,60281197.22,388177751.93,0.0,-319914658.71,60281197.22,388177751.93,-319914658.71,-7981896.0
hybrid,91.300283,13,2027-10,2027,10,50325824.23,23449695.77,73775520.0,59020416.0,8502000.0,0.0,6253104.0,1563276.0,4689828.0,4689828.0,-0.0,4689828.0,-265466760.0,-260776932.0,0.0,0.0,-260776932.0,0.0,-260776932.0,hybrid,revolver_only,0.0,1.0,67522416.0,2551390.78,0.0,2551390.78,0.0,388177751.93,390729142.71,389453447.32,0.01876927,7309755.01,-1056651.01,0.0,-1056651.01,-1056651.01,-1056651.01,60212660.99,60212660.99,390729142.71,0.0,-320971309.72,60212660.99,390729142.71,-320971309.72,-9545172.0
hybrid,91.300283,14,2027-11,2027,11,50325824.23,23449695.77,73775520.0,59020416.0,8502000.0,0.0,6253104.0,1563276.0,4689828.0,4689828.0,-0.0,4689828.0,-260776932.0,-256087104.0,0.0,0.0,-256087104.0,0.0,-256087104.0,hybrid,revolver_only,0.0,1.0,67522416.0,2619927.01,0.0,2619927.01,0.0,390729142.71,393349069.72,392039106.21,0.01876927,7358285.92,-1105181.92,0.0,-1105181.92,-1105181.92,-1105181.92,60164130.08,60164130.08,393349069.72,0.0,-322076491.64,60164130.08,393349069.72,-322076491.64,-11108448.0
hybrid,91.300283,15,2027-12,2027,12,50325824.23,23449695.77,73775520.0,59020416.0,8502000.0,0.0,6253104.0,1563276.0,4689828.0,4689828.0,-0.0,4689828.0,-256087104.0,-251397276.0,0.0,0.0,-251397276.0,0.0,-251397276.0,hybrid,revolver_only,0.0,1.0,67522416.0,2668457.92,0.0,2668457.92,0.0,393349069.72,396017527.64,394683298.68,0.01876927,7407915.47,-1154811.47,0.0,-1154811.47,-1154811.47,-1154811.47,60114500.53,60114500.53,396017527.64,0.0,-323231303.11,60114500.53,396017527.64,-323231303.11,-12671724.0
hybrid,235.968842,16,2028-01,2028,1,71625671.66,23137797.23,94763468.89,71072601.65,8502000.0,0.02,15188867.22,3797216.81,11391650.42,11391650.44,-1.0,11391649.44,-251397276.0,-240005626.56,0.68,0.0,-240005625.88,0.0,-240005625.88,hybrid,revolver_only,0.0,1.0,79574601.65,8068451.68,0.0,8068451.68,0.0,396017527.64,404085979.32,400051753.48,0.01876927,7508677.42,7680189.8,1920047.45,5760142.35,5760142.37,5760141.37,72065924.23,72065924.23,404085979.32,0.0,-317471160.76,72065924.91,404085979.32,-317471160.76,-14548893.65
hybrid,235.968842,17,2028-02,2028,2,71625671.66,23137797.23,94763468.89,71072601.65,8502000.0,0.02,15188867.22,3797216.81,11391650.42,11391650.44,-1.0,11391649.44,-240005626.56,-228613977.13,1.66,0.0,-228613975.47,0.0,-228613975.47,hybrid,revolver_only,0.0,1.0,79574601.65,0.0,0.0,0.0,3882972.02,404085979.32,400203007.3,402144493.31,0.01876927,7547956.61,7640910.61,1910227.65,5730682.96,5730682.98,5730681.98,72026645.04,72026645.04,400203007.3,0.0,-311740477.81,72026646.7,400203007.3,-311740477.81,-16435882.8
hybrid,235.968842,18,2028-03,2028,3,71625671.66,23137797.23,94763468.89,71072601.65,8502000.0,0.02,15188867.22,3797216.81,11391650.42,11391650.44,-1.0,11391649.44,-228613977.13,-217222327.69,2.64,0.0,-217222325.05,0.0,-217222325.05,hybrid,revolver_only,0.0,1.0,79574601.65,0.0,0.0,0.0,3843692.83,400203007.3,396359314.48,398281160.89,0.01876927,7475444.7,7713422.52,1928355.63,5785066.89,5785066.91,5785065.91,72099156.95,72099156.95,396359314.48,0.0,-305955410.92,72099159.59,396359314.48,-305955410.92,-18304743.97
hybrid,235.968842,19,2028-04,2028,4,71625671.66,23137797.23,94763468.89,71072601.65,8502000.0,0.02,15188867.22,3797216.81,11391650.42,11391650.44,-1.0,11391649.44,-217222327.69,-205830678.25,3.62,0.0,-205830674.63,0.0,-205830674.63,hybrid,revolver_only,0.0,1.0,79574601.65,0.0,0.0,0.0,3916204.74,396359314.48,392443109.74,394401212.11,0.01876927,7402620.91,7786246.31,1946561.58,5839684.73,5839684.75,5839683.75,72171980.74,72171980.74,392443109.74,0.0,-300115726.19,72171984.36,392443109.74,-300115726.19,-20155399.19
hybrid,235.968842,20,2028-05,2028,5,71625671.66,23137797.23,94763468.89,71072601.65,8502000.0,0.02,15188867.22,3797216.81,11391650.42,11391650.44,-1.0,11391649.44,-205830678.25,-194439028.81,4.6,0.0,-194439024.21,0.0,-194439024.21,hybrid,revolver_only,0.0,1.0,79574601.65,0.0,0.0,0.0,3989028.53,392443109.74,388454081.21,390448595.48,0.01876927,7328433.2,7860434.02,1965108.5,5895325.51,5895325.53,5895324.53,72246168.45,72246168.45,388454081.21,0.0,-294220400.68,72246173.05,388454081.21,-294220400.68,-21987507.49
hybrid,235.968842,21,2028-06,2028,6,76041748.76,24564356.93,100606105.69,75454579.25,8502000.0,0.02,16649526.42,4162381.61,12487144.82,12487144.84,-1.0,12487143.84,-194439028.81,-181951884.98,5.58,0.0,-181951879.4,0.0,-181951879.4,hybrid,revolver_only,0.0,1.0,83956579.25,0.0,0.0,0.0,776733.04,388454081.21,387677348.18,388065714.69,0.01876927,7283708.28,9365818.14,2341454.53,7024363.6,7024363.62,7024362.62,76672870.97,76672870.97,387677348.18,0.0,-287196037.08,76672876.55,387677348.18,-287196037.08,-23808434.55
hybrid,235.968842,22,2028-07,2028,7,76236865.64,24627387.05,100864252.69,75648185.59,8502000.0,3.93,16714063.17,4178515.79,12535547.38,12535551.31,-235.97,12535315.34,-181951884.98,-169416569.63,155.51,0.0,-169416414.13,0.0,-169416414.13,hybrid,revolver_only,0.0,1.0,84150185.59,0.0,0.0,0.0,5058000.72,387677348.18,382619347.46,385148347.82,0.01876927,7228951.45,9485111.72,2371277.93,7113833.79,7113837.72,7113601.75,76921234.14,76921234.14,382619347.46,0.0,-280082203.29,76921389.65,382619347.46,-280082203.29,-25615754.53
hybrid,235.968842,23,2028-08,2028,8,76236849.2,24627381.74,100864230.93,75648173.2,8502000.0,0.0,16714057.73,4178514.43,12535543.3,12535543.3,-0.0,12535543.3,-169416569.63,-156881026.33,241.97,0.0,-156880784.37,0.0,-156880784.37,hybrid,revolver_only,0.0,1.0,84150173.2,0.0,0.0,0.0,5306604.24,382619347.46,377312743.22,379966045.34,0.01876927,7131683.44,9582374.29,2395593.57,7186780.72,7186780.72,7186780.72,77018489.76,77018489.76,377312743.22,0.0,-272895422.57,77018731.73,377312743.22,-272895422.57,-27398588.92
hybrid,235.968842,24,2028-09,2028,9,76236849.2,24627381.74,100864230.93,75648173.2,8502000.0,0.0,16714057.73,4178514.43,12535543.3,12535543.3,-0.0,12535543.3,-156881026.33,-144345483.03,241.97,0.0,-144345241.07,0.0,-144345241.07,hybrid,revolver_only,0.0,1.0,84150173.2,0.0,0.0,0.0,5403859.86,377312743.22,371908883.36,374610813.29,0.01876927,7031169.67,9682888.06,2420722.01,7262166.04,7262166.04,7262166.04,77119003.53,77119003.53,371908883.36,0.0,-265633256.53,77119245.5,371908883.36,-265633256.53,-29156381.34
hybrid,235.968842,25,2028-10,2028,10,76236849.2,24627381.74,100864230.93,75648173.2,8502000.0,0.0,16714057.73,4178514.43,12535543.3,12535543.3,-0.0,12535543.3,-144345483.03,-131809939.73,241.97,0.0,-131809697.77,0.0,-131809697.77,hybrid,revolver_only,0.0,1.0,84150173.2,0.0,0.0,0.0,5504373.63,371908883.36,366404509.74,369156696.55,0.01876927,6928799.91,9785257.82,2446314.46,7338943.37,7338943.37,7338943.37,77221373.29,77221373.29,366404509.74,0.0,-258294313.16,77221615.26,366404509.74,-258294313.16,-30888581.31
hybrid,235.968842,26,2028-11,2028,11,76236849.2,24627381.74,100864230.93,75648173.2,8502000.0,0.0,16714057.73,4178514.43,12535543.3,12535543.3,-0.0,12535543.3,-131809939.73,-119274396.43,241.97,0.0,-119274154.47,0.0,-119274154.47,hybrid,revolver_only,0.0,1.0,84150173.2,0.0,0.0,0.0,5606743.39,366404509.74,360797766.35,363601138.04,0.01876927,6824526.16,9889531.57,2472382.89,7417148.68,7417148.68,7417148.68,77325647.04,77325647.04,360797766.35,0.0,-250877164.48,77325889.01,360797766.35,-250877164.48,-32594712.85
hybrid,235.968842,27,2028-12,2028,12,76236849.2,24627381.74,100864230.93,75648173.2,8502000.0,0.0,16714057.73,4178514.43,12535543.3,12535543.3,-0.0,12535543.3,-119274396.43,-106738853.13,241.97,0.0,-106738611.17,0.0,-106738611.17,hybrid,revolver_only,0.0,1.0,84150173.2,0.0,0.0,0.0,5711017.14,360797766.35,355086749.2,357942257.77,0.01876927,6718313.13,9995744.6,2498936.15,7496808.45,7496808.45,7496808.45,77431860.07,77431860.07,355086749.2,0.0,-243380356.04,77432102.04,355086749.2,-243380356.04,-34274291.13
hybrid,474.029941,28,2029-01,2029,1,100063198.73,16908039.18,116971237.91,81879862.57,8502000.0,3.97,26589371.37,6647342.84,19942028.53,19942032.5,-238.06,19941794.44,-106738853.13,-86797058.69,368.87,0.0,-86796689.82,0.0,-86796689.82,hybrid,revolver_only,0.0,1.0,90381862.57,0.0,0.0,0.0,6991791.94,355086749.2,348094957.27,351590853.24,0.01876927,6599101.94,19990269.43,4997567.36,14992702.07,14992706.04,14992467.98,83782760.63,83782760.63,348094957.27,0.0,-228387653.96,83783129.5,348094957.27,-228387653.96,-35924173.8
hybrid,474.029941,29,2029-02,2029,2,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,-86797058.69,-66855035.46,480.03,0.0,-66854555.43,0.0,-66854555.43,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,13342933.8,348094957.27,334752023.47,341423490.37,0.01876927,6408268.01,20181096.31,5045274.08,15135822.23,15135822.23,15135822.23,83973582.06,83973582.06,334752023.47,0.0,-213251831.73,83974062.09,334752023.47,-213251831.73,-37526129.65
hybrid,474.029941,30,2029-03,2029,3,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,-66855035.46,-46913012.22,480.03,0.0,-46912532.19,0.0,-46912532.19,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,13533755.23,334752023.47,321218268.24,327985145.85,0.01876927,6156040.16,20433324.16,5108331.04,15324993.12,15324993.12,15324993.12,84225809.91,84225809.91,321218268.24,0.0,-197926838.61,84226289.94,321218268.24,-197926838.61,-39065139.69
hybrid,474.029941,31,2029-04,2029,4,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,-46913012.22,-26970988.98,480.03,0.0,-26970508.95,0.0,-26970508.95,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,13785983.08,321218268.24,307432285.15,314325276.7,0.01876927,5899654.45,20689709.87,5172427.47,15517282.4,15517282.4,15517282.4,84482195.62,84482195.62,307432285.15,0.0,-182409556.21,84482675.65,307432285.15,-182409556.21,-40540053.3
hybrid,474.029941,32,2029-05,2029,5,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,-26970988.98,-7028965.75,480.03,0.0,-7028485.72,0.0,-7028485.72,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,14042368.79,307432285.15,293389916.37,300411100.76,0.01876927,5638495.6,20950868.72,5237717.18,15713151.54,15713151.54,15713151.54,84743354.47,84743354.47,293389916.37,0.0,-166696404.66,84743834.5,293389916.37,-166696404.66,-41949677.2
hybrid,474.029941,33,2029-06,2029,6,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,-7028965.75,12913057.49,480.03,0.0,12913537.52,0.0,12913537.52,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,14303527.64,293389916.37,279086388.72,286238152.55,0.01876927,5372479.77,21216884.55,5304221.14,15912663.41,15912663.41,15912663.41,85009370.3,85009370.3,279086388.72,0.0,-150783741.25,85009850.33,279086388.72,-150783741.25,-43292797.14
hybrid,474.029941,34,2029-07,2029,7,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,12913057.49,32855080.73,480.03,0.0,32855560.76,0.0,32855560.76,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,14569543.47,279086388.72,264516845.26,271801616.99,0.01876927,5101516.61,21487847.71,5371961.93,16115885.78,16115885.78,16115885.78,85280333.46,85280333.46,264516845.26,0.0,-134667855.47,85280813.49,264516845.26,-134667855.47,-44568176.29
hybrid,474.029941,35,2029-08,2029,8,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,32855080.73,52797103.96,480.03,0.0,52797583.99,0.0,52797583.99,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,14840506.63,264516845.26,249676338.63,257096591.94,0.01876927,4825514.1,21763850.22,5440962.56,16322887.67,16322887.67,16322887.67,85556335.97,85556335.97,249676338.63,0.0,-118344967.8,85556816.0,249676338.63,-118344967.8,-45774554.82
hybrid,474.029941,36,2029-09,2029,9,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,52797103.96,72739127.2,480.03,0.0,72739607.23,0.0,72739607.23,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,15116509.14,249676338.63,234559829.48,242118084.05,0.01876927,4544378.51,22044985.81,5511246.45,16533739.36,16533739.36,16533739.36,85837471.56,85837471.56,234559829.48,0.0,-101811228.45,85837951.59,234559829.48,-101811228.45,-46910649.45
hybrid,474.029941,37,2029-10,2029,10,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,72739127.2,92681150.44,480.03,0.0,92681630.47,0.0,92681630.47,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,15397644.73,234559829.48,219162184.75,226861007.12,0.01876927,4258014.39,22331349.93,5582837.48,16748512.45,16748512.45,16748512.45,86123835.68,86123835.68,219162184.75,0.0,-85062716.0,86124315.71,219162184.75,-85062716.0,-47975153.04
hybrid,474.029941,38,2029-11,2029,11,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,92681150.44,112623173.67,480.03,0.0,112623653.7,0.0,112623653.7,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,15684008.85,219162184.75,203478175.9,211320180.33,0.01876927,3966324.49,22623039.83,5655759.96,16967279.87,16967279.87,16967279.87,86415525.58,86415525.58,203478175.9,0.0,-68095436.13,86416005.61,203478175.9,-68095436.13,-48966734.16
hybrid,474.029941,39,2029-12,2029,12,100063178.6,16908035.78,116971214.39,81879850.07,8502000.0,0.0,26589364.32,6647341.08,19942023.24,19942023.24,-0.0,19942023.24,112623173.67,132565196.91,480.03,0.0,132565676.94,0.0,132565676.94,hybrid,revolver_only,0.0,1.0,90381850.07,0.0,0.0,0.0,15975698.75,203478175.9,187502477.15,195490326.53,0.01876927,3669209.77,22920154.55,5730038.64,17190115.91,17190115.91,17190115.91,86712640.3,86712640.3,187502477.15,0.0,-50905320.21,86713120.33,187502477.15,-50905320.21,-49884036.61
hybrid,533.950803,40,2030-01,2030,1,116091650.21,17475228.76,133566878.97,86818470.33,8502000.0,1.0,38246407.64,9561601.91,28684805.73,28684806.73,-59.92,28684746.81,132565196.91,161249943.72,499.95,0.0,161250443.67,0.0,161250443.67,hybrid,revolver_only,0.0,1.0,95320470.33,0.0,0.0,0.0,20076916.78,187502477.15,167425560.37,177464018.76,0.01876927,3330869.22,34915538.42,8728884.61,26186653.82,26186654.82,26186594.9,91989601.11,91989601.11,167425560.37,0.0,-24718666.39,91990101.06,167425560.37,-24718666.39,-50716792.91
hybrid,533.950803,41,2030-02,2030,2,116091644.67,17475227.93,133566872.6,86818467.19,8502000.0,0.0,38246405.41,9561601.35,28684804.06,28684804.06,-0.0,28684804.06,161249943.72,189934747.78,539.95,0.0,189935287.73,0.0,189935287.73,hybrid,revolver_only,0.0,1.0,95320467.19,0.0,0.0,0.0,25353937.98,167425560.37,142071622.39,154748591.38,0.01876927,2904517.34,35341888.07,8835472.02,26506416.05,26506416.05,26506416.05,92415949.85,92415949.85,142071622.39,0.0,1787749.66,92416489.8,142071622.39,1787749.66,-51442882.24
hybrid,533.950803,42,2030-03,2030,3,116091644.67,17475227.93,133566872.6,86818467.19,8502000.0,0.0,38246405.41,9561601.35,28684804.06,28684804.06,-0.0,28684804.06,189934747.78,218619551.83,539.95,0.0,218620091.78,0.0,218620091.78,hybrid,revolver_only,0.0,1.0,95320467.19,0.0,0.0,0.0,25780286.72,142071622.39,116291335.66,129181479.02,0.01876927,2424641.43,35821763.98,8955441.0,26866322.99,26866322.99,26866322.99,92895825.76,92895825.76,116291335.66,0.0,28654072.65,92896365.71,116291335.66,28654072.65,-52049042.6
hybrid,533.950803,43,2030-04,2030,4,116091644.67,17475227.93,133566872.6,86818467.19,8502000.0,0.0,38246405.41,9561601.35,28684804.06,28684804.06,-0.0,28684804.06,218619551.83,247304355.89,539.95,0.0,247304895.84,0.0,247304895.84,hybrid,revolver_only,0.0,1.0,95320467.19,0.0,0.0,0.0,26260162.63,116291335.66,90031173.03,103161254.35,0.01876927,1936260.93,36310144.48,9077536.12,27232608.36,27232608.36,27232608.36,93384206.26,93384206.26,90031173.03,0.0,55886681.0,93384746.21,90031173.03,55886681.0,-52533107.83
hybrid,533.950803,44,2030-05,2030,5,116091644.67,17475227.93,133566872.6,86818467.19,8502000.0,0.0,38246405.41,9561601.35,28684804.06,28684804.06,-0.0,28684804.06,247304355.89,275989159.95,539.95,0.0,275989699.9,0.0,275989699.9,hybrid,revolver_only,0.0,1.0,95320467.19,0.0,0.0,0.0,26748543.13,90031173.03,63282629.91,76656901.47,0.01876927,1438793.71,36807611.7,9201902.93,27605708.78,27605708.78,27605708.78,93881673.48,93881673.48,63282629.91,0.0,83492389.78,93882213.43,63282629.91,83492389.78,-52892806.25
